site,date,yday,ice_depth,depth,samp_depth_cat,samp_depth_cat2,NH4,NO3,TN,TP,tntp,temp,cond,DO,pH,turb,chla,BGA
mb,2015-04-06,96,0.6,2.1,NA,NA,NA,NA,NA,NA,NA,0.2,44,14.4,7.4,25.7,3,225
mb,2015-04-06,96,0.6,2.3,NA,NA,NA,NA,NA,NA,NA,0.2,44,14.4,7.4,28.4,NA,NA
mb,2015-04-06,96,0.6,2.38,D2,Mid-1,16.399963304062254,36.44417405582922,68.85662447347755,2.4946804416607473,27.601380651238294,NA,NA,NA,NA,NA,NA,NA
mb,2015-04-06,96,0.6,2.38,D2,Mid-1,16.273289569500964,35.27246312558007,69.75165945598629,2.2093162975398717,31.57160409021401,NA,NA,NA,NA,NA,NA,NA
mb,2015-04-06,96,0.6,2.5,NA,NA,NA,NA,NA,NA,NA,0.2,44,14.4,7.4,27.1,2.2,221
mb,2015-04-06,96,0.6,2.8,NA,NA,NA,NA,NA,NA,NA,0.3,44.2,14.4,7.4,27.4,2.9,374
mb,2015-04-06,96,0.6,2.88,D3,Mid-2,15.819930891697007,34.80994567002214,67.01311965445849,2.466764383030929,27.166404750874115,NA,NA,NA,NA,NA,NA,NA
mb,2015-04-06,96,0.6,2.88,D3,Mid-2,17.55336103376883,35.85831862640108,73.57893588919826,2.5132911474139603,29.275930074757547,NA,NA,NA,NA,NA,NA,NA
mb,2015-04-06,96,0.6,3,NA,NA,NA,NA,NA,NA,NA,0.7,45,14,7.3,30.9,3.2,307
mb,2015-04-06,96,0.6,3.13,D4,Mid-3,15.833265010351967,35.17225101734847,68.00834511315772,2.975456996190353,22.856436910441882,NA,NA,NA,NA,NA,NA,NA
mb,2015-04-06,96,0.6,3.13,D4,Mid-3,16.073278360819593,37.30754001570644,74.68771057328479,4.036267191838316,18.50415421563514,NA,NA,NA,NA,NA,NA,NA
mb,2015-04-06,96,0.6,3.2,NA,NA,NA,NA,NA,NA,NA,0.9,45.6,13.7,7.3,30.4,NA,NA
mb,2015-04-06,96,0.6,3.38,D5,Bottom,15.806596844434925,37.08398993360463,69.18391340044263,2.832774907987344,24.422665283207078,NA,NA,NA,NA,NA,NA,NA
mb,2015-04-06,96,0.6,3.38,D5,Bottom,15.686590133504675,36.91440015706432,67.12666880845292,2.668380351262349,25.156334544547537,NA,NA,NA,NA,NA,NA,NA
sp,2015-01-15,15,0.34,0.4,D1,Top,1.536622545869922,10.390242521596344,58.4245886342543,0.8293353780590172,70.4474814169771,NA,NA,NA,NA,NA,NA,NA
sp,2015-01-15,15,0.34,0.4,D1,Top,1.935006211180124,10.594693224816163,54.51478260869565,0.7556634596758572,72.14161530594562,NA,NA,NA,NA,NA,NA,NA
sp,2015-01-15,15,0.34,0.7,NA,NA,NA,NA,NA,NA,NA,2.9,363.7,14.2,7.3,4.9,23,3077
sp,2015-01-15,15,0.34,0.9,NA,NA,NA,NA,NA,NA,NA,2.9,363.5,14.2,7.3,2.4,22.4,3744
sp,2015-01-15,15,0.34,1.2,NA,NA,NA,NA,NA,NA,NA,2.9,NA,14.2,7.1,2.8,NA,NA
sp,2015-01-15,15,0.34,1.4,NA,NA,NA,NA,NA,NA,NA,2.9,364,14.2,7.5,3.1,21.9,3818
sp,2015-01-15,15,0.34,1.8,NA,NA,NA,NA,NA,NA,NA,2.9,NA,14.2,7.5,2.1,NA,NA
sp,2015-01-15,15,0.34,2,NA,NA,NA,NA,NA,NA,NA,2.9,364,14.2,7.6,1.9,21.5,3351
sp,2015-01-15,15,0.34,2.3,NA,NA,NA,NA,NA,NA,NA,2.9,NA,14.2,7.6,2.7,23.3,2784
sp,2015-01-15,15,0.34,2.7,NA,NA,NA,NA,NA,NA,NA,2.9,364,14.2,7.6,2.3,NA,NA
sp,2015-01-15,15,0.34,3,NA,NA,NA,NA,NA,NA,NA,2.9,NA,13.7,7.6,2.1,21.7,2955
sp,2015-01-15,15,0.34,3.2,NA,NA,NA,NA,NA,NA,NA,3.1,363.3,12.3,7.6,2.7,NA,NA
sp,2015-01-15,15,0.34,3.5,NA,NA,NA,NA,NA,NA,NA,3.3,NA,7.4,7.5,1.8,10,4249
sp,2015-01-15,15,0.34,3.8,D2,Mid-1,7.763211037338474,9.40756000571143,58.28998871992576,0.634841512236069,91.81817445209906,3.5,361.3,5.6,7.4,2.2,NA,NA
sp,2015-01-15,15,0.34,3.8,D2,Mid-1,8.796057471264369,9.842842150353395,58.77711208681373,0.6171602311616194,95.23800970808408,3.5,361.3,5.6,7.4,2.2,NA,NA
sp,2015-01-15,15,0.34,4.1,NA,NA,NA,NA,NA,NA,NA,3.7,365.7,4.8,7.3,3.9,9.2,4221
sp,2015-01-15,15,0.34,4.3,D3,Mid-2,10.591242949953594,10.640859498822017,61.584481045191694,0.6908321495447796,89.14536054202527,NA,NA,NA,NA,NA,NA,NA
sp,2015-01-15,15,0.34,4.3,D3,Mid-2,9.691191047333477,10.19238694938245,62.99457499821518,0.6996727900820043,90.03433589411412,NA,NA,NA,NA,NA,NA,NA
sp,2015-01-15,15,0.34,4.4,NA,NA,NA,NA,NA,NA,NA,3.8,370.3,4.4,7.3,2.4,9.8,5731
sp,2015-01-15,15,0.34,4.5,D4,Mid-3,10.409265224530591,8.992063325480116,57.93746526736632,0.6142133725059727,94.32791251512995,3.9,378,4.2,7.2,32.8,11.6,9561
sp,2015-01-15,15,0.34,4.5,D4,Mid-3,10.542059827229243,8.919516313271936,60.482043906618124,0.6613634015626009,91.45054559069555,3.9,378,4.2,7.2,32.8,11.6,9561
sp,2015-01-15,15,0.34,4.8,D5,Bottom,8.358327336331834,8.134689298208038,58.0592460912401,0.9000604377865307,64.50594166100892,NA,NA,NA,NA,NA,NA,NA
sp,2015-01-15,15,0.34,4.8,D5,Bottom,9.292807453416149,7.9434289283929465,59.386016348968376,0.8293353780590172,71.60675634983262,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-06,37,0.44,0.5,D1,Top,0.8628132362390234,11.227830941672023,76.82631505675732,1.3332513398334087,57.623279843361615,2.8,199.2,14.1,6.8,3,22.7,7411
sp,2015-02-06,37,0.44,0.5,D1,Top,1.8071299350324839,10.82552466623831,75.33289733704576,1.3686138696971655,55.04320758762641,2.8,199.2,14.1,6.8,3,22.7,7411
sp,2015-02-06,37,0.44,0.9,NA,NA,NA,NA,NA,NA,NA,2.9,196.1,14.5,7.3,2.7,21.4,5842
sp,2015-02-06,37,0.44,1.4,NA,NA,NA,NA,NA,NA,NA,3.4,198.5,14.3,7.4,2.8,20.4,3487
sp,2015-02-06,37,0.44,1.8,NA,NA,NA,NA,NA,NA,NA,3.6,199.5,14,7.5,3,18.9,2762
sp,2015-02-06,37,0.44,2.3,NA,NA,NA,NA,NA,NA,NA,3.7,200.4,12.3,7.4,1.9,NA,NA
sp,2015-02-06,37,0.44,2.7,NA,NA,NA,NA,NA,NA,NA,3.8,201.6,12.3,7.4,1.7,15.6,2349
sp,2015-02-06,37,0.44,2.9,NA,NA,NA,NA,NA,NA,NA,3.8,202.7,12.7,7.4,2.5,16.4,2350
sp,2015-02-06,37,0.44,3.3,NA,NA,NA,NA,NA,NA,NA,3.8,203.3,12.5,7.4,2.5,18.3,2022
sp,2015-02-06,37,0.44,3.8,D2,Mid-1,3.9908624259298926,9.005253730277717,55.74541008067395,0.6819915412926971,81.73915174227818,3.9,204.9,11.3,7.4,2.2,NA,NA
sp,2015-02-06,37,0.44,3.8,D2,Mid-1,3.538377311344328,9.710938459341758,54.47632548011708,0.5700102021049913,95.57079027522911,3.9,204.9,11.3,7.4,2.2,NA,NA
sp,2015-02-06,37,0.44,4.2,D3,Mid-2,9.637089598058115,7.7125974869708,60.20643463982295,0.7114602892748757,84.62374576265626,4.1,209.7,7,7.3,2.8,18,2882
sp,2015-02-06,37,0.44,4.2,D3,Mid-2,9.720700935246663,6.87500899550225,57.142685014635546,0.6702040098146833,85.26162806819964,4.1,209.7,7,7.3,2.8,18,2882
sp,2015-02-06,37,0.44,4.4,D4,Mid-3,10.438775183836654,7.145411579924324,57.50802755764974,0.6760977916962614,85.05874189200927,4.2,214.5,6,7.2,3.9,14.1,2205
sp,2015-02-06,37,0.44,4.4,D4,Mid-3,10.050228171628472,6.861818662097522,57.59776076247591,0.6495758700845872,88.66979734788421,4.2,214.5,6,7.2,3.9,14.1,2205
sp,2015-02-06,37,0.44,4.6,D5,Bottom,10.079738059541658,7.006912686513886,118.6356014849718,2.721230419061148,43.59630873371697,4.4,219.5,4.4,7.1,147.9,14.4,5346
sp,2015-02-06,37,0.44,4.6,D5,Bottom,10.232205897051475,6.907984936103378,81.33861576354678,1.6014171563246593,50.79164753687502,4.4,219.5,4.4,7.1,147.9,14.4,5346
sp,2015-02-18,49,0.45,0.45,D1,Top,1.674335403726708,10.772763189833654,78.09539958592131,1.3686138696971655,57.061674819356874,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,0.45,D1,Top,1.94976111944028,10.647454701220818,73.14725165988435,1.1593856137405565,63.09139150337344,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,0.6,NA,NA,NA,NA,NA,NA,NA,2.7,202.6,13.7,6.8,3.9,20.4,4702
sp,2015-02-18,49,0.45,1.2,NA,NA,NA,NA,NA,NA,NA,3.1,199.3,13.3,6.9,1.3,17.7,3232
sp,2015-02-18,49,0.45,1.7,NA,NA,NA,NA,NA,NA,NA,3.4,200.7,13.1,7,1.4,17.4,3908
sp,2015-02-18,49,0.45,2.2,NA,NA,NA,NA,NA,NA,NA,3.6,201.6,12.9,7.1,2.3,NA,NA
sp,2015-02-18,49,0.45,2.7,NA,NA,NA,NA,NA,NA,NA,3.8,202.7,12.3,7.2,1.2,14.9,3463
sp,2015-02-18,49,0.45,3.2,NA,NA,NA,NA,NA,NA,NA,4,204.6,10.2,7.1,1.5,NA,NA
sp,2015-02-18,49,0.45,3.6,D2,Mid-1,10.846995430856001,7.442194902548725,78.54406589562362,1.097501194550268,71.56626916274953,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,3.6,D2,Mid-1,10.242042478760618,7.231148996930107,55.65567680445492,0.5258070639891522,105.84809641432116,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,3.7,NA,NA,NA,NA,NA,NA,NA,4.2,208.1,6.3,7.1,2.1,9.3,2071
sp,2015-02-18,49,0.45,3.9,NA,NA,NA,NA,NA,NA,NA,4.3,213,4.9,7.1,2.1,7.6,2449
sp,2015-02-18,49,0.45,4.1,D3,Mid-2,13.483212964946098,6.472702720068537,62.67409909331048,0.6525227610253761,96.0489086922029,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,4.1,D3,Mid-2,15.057074248589991,6.050610908831299,66.60313371885486,0.6230539807580551,106.89785440070602,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,4.2,NA,NA,NA,NA,NA,NA,NA,4.5,216.5,3.7,7.1,2.3,8,3133
sp,2015-02-18,49,0.45,4.35,D4,Mid-3,10.384673663168416,7.0860549011208676,72.4678427214964,0.8882729063085169,81.58285838375747,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,4.35,D4,Mid-3,14.998054401370744,23.93015677875348,69.91685457271365,0.7497697100794215,93.25110581662135,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,4.4,NA,NA,NA,NA,NA,NA,NA,4.6,220.1,2.8,7,103.3,0,10433
sp,2015-02-18,49,0.45,4.64,D5,Bottom,13.793066895123868,6.598011280074249,69.03875055329478,0.6407352618325047,107.74926036666649,NA,NA,NA,NA,NA,NA,NA
sp,2015-02-18,49,0.45,4.64,D5,Bottom,15.62268058827729,5.898921682016135,68.66699850074963,0.6908321495447796,99.39751435424279,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-10,69,0.54,0.54,D1,Top,2.109045477261369,9.201585564360679,65.53915370885986,0.7438759604829858,88.10494919920039,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-10,69,0.54,0.54,D1,Top,2.5600740344113655,10.329805383022775,61.31528128792747,0.7203009298121004,85.12453441358508,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-10,69,0.54,0.6,NA,NA,NA,NA,NA,NA,NA,2.5,201.8,12,7.4,1.3,48.2,6588
sp,2015-03-10,69,0.54,0.9,NA,NA,NA,NA,NA,NA,NA,2.5,202.1,11.9,7.4,1.5,13.5,3663
sp,2015-03-10,69,0.54,1.2,NA,NA,NA,NA,NA,NA,NA,2.8,203.7,11.7,7.4,1.4,NA,NA
sp,2015-03-10,69,0.54,1.4,NA,NA,NA,NA,NA,NA,NA,3.1,204.9,11.4,7.5,1.5,9.6,2966
sp,2015-03-10,69,0.54,1.7,NA,NA,NA,NA,NA,NA,NA,3.3,206.1,11.2,7.5,2.1,NA,NA
sp,2015-03-10,69,0.54,1.9,NA,NA,NA,NA,NA,NA,NA,3.6,208,10.7,7.5,1,7.8,2310
sp,2015-03-10,69,0.54,2.2,NA,NA,NA,NA,NA,NA,NA,3.7,208.6,10.5,7.5,1.3,NA,NA
sp,2015-03-10,69,0.54,2.4,NA,NA,NA,NA,NA,NA,NA,3.8,209.3,9.5,7.5,1.3,6.9,2702
sp,2015-03-10,69,0.54,2.7,NA,NA,NA,NA,NA,NA,NA,3.9,210,9,7.4,1.6,NA,NA
sp,2015-03-10,69,0.54,3,NA,NA,NA,NA,NA,NA,NA,4.1,212.2,6.4,7.4,2.3,5.6,2322
sp,2015-03-10,69,0.54,3.3,NA,NA,NA,NA,NA,NA,NA,4.2,213.7,5.3,7.4,1.7,NA,NA
sp,2015-03-10,69,0.54,3.4,NA,NA,NA,NA,NA,NA,NA,4.4,216.4,4,7.3,2.3,4,1526
sp,2015-03-10,69,0.54,3.7,D2,Mid-1,10.248537516955809,9.809652102520168,58.17461740558293,0.5523289533156841,105.32603271357598,4.5,219.4,3,7.3,2,NA,NA
sp,2015-03-10,69,0.54,3.7,D2,Mid-1,9.58772820732491,7.926843578210895,59.584711358606405,0.4874976431846064,122.22563983974537,4.5,219.4,3,7.3,2,NA,NA
sp,2015-03-10,69,0.54,3.9,NA,NA,NA,NA,NA,NA,NA,4.6,219.8,2.7,7.3,2.7,3.8,2202
sp,2015-03-10,69,0.54,4.2,D3,Mid-2,20.753307132148212,6.124622188905548,62.52668015992004,0.47865703493252404,130.62939766201157,4.6,220.7,2.4,7.3,2.2,4.4,1984
sp,2015-03-10,69,0.54,4.2,D3,Mid-2,17.947489969301067,4.930467409152566,62.379261297922476,0.49339139278104216,126.42956932490556,4.6,220.7,2.4,7.3,2.2,4.4,1984
sp,2015-03-10,69,0.54,4.45,D4,Mid-3,22.588888484329267,4.94511958306561,70.66676818733491,0.6407352618325047,110.29011886317564,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-10,69,0.54,4.45,D4,Mid-3,15.624168487184978,5.201533233383309,67.13512372385236,0.938369826305934,71.544418673543845,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-10,69,0.54,4.5,NA,NA,NA,NA,NA,NA,NA,4.7,226.3,2.7,7.3,44.9,5.6,2147
sp,2015-03-10,69,0.54,4.65,D5,Bottom,25.30030427643321,6.498253444706218,71.25003426858,0.6937790404855686,102.69845312523833,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-10,69,0.54,4.65,D5,Bottom,16.87236374669808,6.161252730777469,72.87164239308918,1.014988635629883,71.79552542267274,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-19,78,0.52,0.7,D1,Top,2.4027384878989078,9.033085171699865,68.86569358178053,1.0032011364370117,68.64594853467297,3.7,188.6,13.1,7.4,1,7.6,1534
sp,2015-03-19,78,0.52,0.7,D1,Top,2.1510016420361247,8.798649889341045,62.20620425501535,0.9089010460386131,68.44111856415734,3.7,188.6,13.1,7.4,1,7.6,1534
sp,2015-03-19,78,0.52,1,NA,NA,NA,NA,NA,NA,NA,4,205.8,13.1,7.5,1.6,13,2556
sp,2015-03-19,78,0.52,1.3,NA,NA,NA,NA,NA,NA,NA,4.1,209.2,13.1,7.5,1.3,NA,NA
sp,2015-03-19,78,0.52,1.5,NA,NA,NA,NA,NA,NA,NA,4.2,209.8,13.1,7.6,1.3,25.9,4617
sp,2015-03-19,78,0.52,1.8,NA,NA,NA,NA,NA,NA,NA,4.2,210.7,13,7.7,1.4,NA,NA
sp,2015-03-19,78,0.52,2,NA,NA,NA,NA,NA,NA,NA,4.2,211,12.7,7.7,1.6,26.2,5488
sp,2015-03-19,78,0.52,2.3,NA,NA,NA,NA,NA,NA,NA,4.3,211.8,11.3,7.6,1.7,NA,NA
sp,2015-03-19,78,0.52,2.6,NA,NA,NA,NA,NA,NA,NA,4.3,212.6,10.1,7.6,1.6,14.5,2833
sp,2015-03-19,78,0.52,2.8,NA,NA,NA,NA,NA,NA,NA,4.4,213.8,8.3,7.5,1.4,NA,NA
sp,2015-03-19,78,0.52,3.1,NA,NA,NA,NA,NA,NA,NA,4.4,215.1,7.1,7.4,2,9.6,2248
sp,2015-03-19,78,0.52,3.3,NA,NA,NA,NA,NA,NA,NA,4.5,216.7,5.6,7.4,1.9,NA,NA
sp,2015-03-19,78,0.52,3.6,D2,Mid-1,16.882852787891768,7.033058970514743,72.7883186264011,0.44329450506876733,164.1985582814964,4.5,217.2,5.2,7.4,2,8.5,1631
sp,2015-03-19,78,0.52,3.6,D2,Mid-1,16.919564432069677,6.7326887984579145,73.12161355036768,0.7527165687350681,97.14362163336958,4.5,217.2,5.2,7.4,2,8.5,1631
sp,2015-03-19,78,0.52,3.9,NA,NA,NA,NA,NA,NA,NA,4.5,218.1,4.9,7.4,2.2,NA,NA
sp,2015-03-19,78,0.52,4.1,D3,Mid-2,10.898857714000144,31.355721425001786,101.37476925822804,3.2339870213727644,31.346684012107268,4.5,219.2,4.6,7.4,2.5,8.7,2704
sp,2015-03-19,78,0.52,4.1,D3,Mid-2,11.119127507674735,21.985635467980295,107.47022096094808,3.452055917866598,31.132236417353766,4.5,219.2,4.6,7.4,2.5,8.7,2704
sp,2015-03-19,78,0.52,4.35,D4,Mid-3,19.78307132148212,7.50192960662526,74.69835503676735,0.7556634596758572,98.8513525171765,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-19,78,0.52,4.35,D4,Mid-3,18.450963732419506,7.553212322410223,76.58275333761692,0.9177416865758379,83.44695948524779,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-19,78,0.52,4.4,NA,NA,NA,NA,NA,NA,NA,4.4,222.3,3.9,7.4,3.6,8.6,3905
sp,2015-03-19,78,0.52,4.6,D5,Bottom,16.248266152637967,16.249296708788464,83.54348996930106,1.5365858461935815,54.36955584112293,2.9,304.9,7.5,7.3,10.9,14.3,2658
sp,2015-03-19,78,0.52,4.6,D5,Bottom,11.821892910687513,19.78047847504819,87.76736239023346,2.005139310389359,43.7712042926288,2.9,304.9,7.5,7.3,10.9,14.3,2658
sp,2015-03-25,84,0.45,0.45,D1,Top,1.2332109659455988,6.029382879988577,72.64089969301064,0.7144071802156647,101.67996865748445,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-25,84,0.45,0.45,D1,Top,1.296145141714857,5.150250517598344,53.40593596059113,0.7527165687350681,70.9509238654587,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-25,84,0.45,0.5,NA,NA,NA,NA,NA,NA,NA,5,198.2,15.8,8.2,1.8,4.8,1066
sp,2015-03-25,84,0.45,0.8,NA,NA,NA,NA,NA,NA,NA,5.3,210.3,16.1,8.2,1.2,5.9,1112
sp,2015-03-25,84,0.45,1,NA,NA,NA,NA,NA,NA,NA,5.3,212.5,16.2,8.3,1.8,8.9,1950
sp,2015-03-25,84,0.45,1.3,NA,NA,NA,NA,NA,NA,NA,5.3,213.1,16.3,8.3,1.9,12,2523
sp,2015-03-25,84,0.45,1.5,NA,NA,NA,NA,NA,NA,NA,5.3,213.2,16.3,8.3,1.6,15.6,3125
sp,2015-03-25,84,0.45,1.8,NA,NA,NA,NA,NA,NA,NA,5.3,213.4,16.3,8.3,1.9,23.3,4166
sp,2015-03-25,84,0.45,2,NA,NA,NA,NA,NA,NA,NA,5.2,214.5,16.3,8.3,2.1,28,5103
sp,2015-03-25,84,0.45,2.3,NA,NA,NA,NA,NA,NA,NA,5.1,215.4,15.7,8.3,2.7,27.5,4232
sp,2015-03-25,84,0.45,2.5,NA,NA,NA,NA,NA,NA,NA,5,216.7,14.8,8.1,2.6,25.9,4464
sp,2015-03-25,84,0.45,2.8,NA,NA,NA,NA,NA,NA,NA,4.9,216.8,14.3,8.1,2.5,23.4,3723
sp,2015-03-25,84,0.45,3,NA,NA,NA,NA,NA,NA,NA,4.8,216.8,11.9,7.9,2.4,23.1,3538
sp,2015-03-25,84,0.45,3.3,NA,NA,NA,NA,NA,NA,NA,4.7,217.9,9,7.7,2.5,19.4,2615
sp,2015-03-25,84,0.45,3.5,NA,NA,NA,NA,NA,NA,NA,4.7,219.1,7.9,7.6,2.3,18.6,2815
sp,2015-03-25,84,0.45,3.8,D2,Mid-1,8.297576783037051,6.710710430499036,65.5455632183908,0.8146009879253567,80.46339765106796,4.6,221.7,5.6,7.5,2.4,17.8,2684
sp,2015-03-25,84,0.45,3.8,D2,Mid-1,7.668234596987221,7.25284207896052,71.20516770186336,0.9560511073803836,74.4784114072816,4.6,221.7,5.6,7.5,2.4,17.8,2684
sp,2015-03-25,84,0.45,4,NA,NA,NA,NA,NA,NA,NA,4.6,222.8,4.9,7.5,2.9,18.3,2660
sp,2015-03-25,84,0.45,4.25,D3,Mid-2,12.64528221603484,8.952498036695939,64.12905968444349,0.7232478207528895,88.66816856452627,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-25,84,0.45,4.25,D3,Mid-2,11.491488255872063,8.666779967159279,70.10914007282074,0.7556634596758572,92.77825885996147,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-25,84,0.45,4.3,NA,NA,NA,NA,NA,NA,NA,4.6,223.8,4.2,7.4,2.9,18.7,3964
sp,2015-03-25,84,0.45,4.5,D4,Mid-3,16.122397729706577,7.978126293995858,71.05133925894195,0.864697907922774,82.1689732424882,4.6,261.2,5.5,7.4,5.6,NA,NA
sp,2015-03-25,84,0.45,4.5,D4,Mid-3,13.337558649246805,7.509255729278219,78.96068458627829,0.911847936979402,86.59413635111613,4.6,261.2,5.5,7.4,5.6,NA,NA
sp,2015-03-25,84,0.45,4.75,D5,Bottom,5.376380238452202,10.59354515599343,101.15684564860427,2.8449992574417253,35.55601829561331,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-25,84,0.45,4.75,D5,Bottom,4.227830798886271,10.688784464910402,113.81564389233954,3.063068153935559,37.15739845556633,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-27,86,0.41,0.4,D1,Top,17.620031412864996,42.38752352395231,62.82515749268223,1.0802668367017498,58.15707319545123,5.1,194.6,16.8,8.6,3,27.2,8421
sp,2015-03-27,86,0.41,0.4,D1,Top,16.379962161776255,41.82479396016277,58.46353180552581,1.19503286627494,48.922112065221775,5.1,194.6,16.8,8.6,3,27.2,8421
sp,2015-03-27,86,0.41,0.6,NA,NA,NA,NA,NA,NA,NA,5.2,205.2,17.5,8.7,3.3,NA,NA
sp,2015-03-27,86,0.41,0.9,NA,NA,NA,NA,NA,NA,NA,5.2,208.7,17.6,8.7,3.2,33.8,8830
sp,2015-03-27,86,0.41,1.1,NA,NA,NA,NA,NA,NA,NA,5.2,209.9,17.7,8.7,3,NA,NA
sp,2015-03-27,86,0.41,1.4,NA,NA,NA,NA,NA,NA,NA,5.2,210.4,17.7,8.7,2.9,32.4,8245
sp,2015-03-27,86,0.41,1.6,NA,NA,NA,NA,NA,NA,NA,5.2,210.6,17.7,8.6,2.5,NA,NA
sp,2015-03-27,86,0.41,1.9,NA,NA,NA,NA,NA,NA,NA,5.1,210.8,17.6,8.6,2.4,30.1,7082
sp,2015-03-27,86,0.41,2.2,NA,NA,NA,NA,NA,NA,NA,5.1,211.8,17,8.5,2.8,NA,NA
sp,2015-03-27,86,0.41,2.4,NA,NA,NA,NA,NA,NA,NA,5,213.4,15.6,8.4,2.5,18.6,2854
sp,2015-03-27,86,0.41,2.6,NA,NA,NA,NA,NA,NA,NA,5,215.1,14.7,8.2,3.2,NA,NA
sp,2015-03-27,86,0.41,2.9,NA,NA,NA,NA,NA,NA,NA,4.9,216.2,14.9,8.3,2.3,NA,NA
sp,2015-03-27,86,0.41,3.1,NA,NA,NA,NA,NA,NA,NA,4.8,216.5,12.9,8,2.4,18,3419
sp,2015-03-27,86,0.41,3.4,NA,NA,NA,NA,NA,NA,NA,4.8,218,11.4,7.9,2,17.2,1975
sp,2015-03-27,86,0.41,3.6,NA,NA,NA,NA,NA,NA,NA,4.8,221.1,10.4,7.8,2.1,NA,NA
sp,2015-03-27,86,0.41,3.75,D2,Mid-1,16.999996787320626,33.78469865067466,60.413906546726636,0.9375847807838833,64.435673215830775,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-27,86,0.41,3.75,D2,Mid-1,17.920048190190617,39.558458342257445,58.92440801028057,0.9717043972363918,60.640260739651374,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-27,86,0.41,3.9,NA,NA,NA,NA,NA,NA,NA,4.7,223.6,9.7,7.7,2.7,NA,NA
sp,2015-03-27,86,0.41,4.1,NA,NA,NA,NA,NA,NA,NA,4.7,227.4,6.9,7.6,2.8,20.2,4779
sp,2015-03-27,86,0.41,4.25,D3,Mid-2,20.266845862782894,23.13137959591633,60.954935175269505,1.1609132175372894,52.50602220256967,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-27,86,0.41,4.25,D3,Mid-2,5.3460127793246235,7.004937174270008,61.349017705433,1.1733203654678117,52.28667251588417,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-27,86,0.41,4.3,NA,NA,NA,NA,NA,NA,NA,4.7,235.4,7.7,7.6,5,20.7,3683
sp,2015-03-27,86,0.41,4.5,D4,Mid-3,19.766817948168775,31.20230941672021,69.03696737345614,1.3035953057402982,52.95889534846918,4.7,249.7,8,7.6,37.8,25.2,4330
sp,2015-03-27,86,0.41,4.5,D4,Mid-3,10.88632212465196,7.082023416862997,70.62665638609268,1.2012364240976303,58.79496739299049,4.7,249.7,8,7.6,37.8,25.2,4330
sp,2015-03-27,86,0.41,4.75,D5,Bottom,29.92738523595345,13.603519740129935,73.93294224316413,1.9921913863240137,37.11136527880738,NA,NA,NA,NA,NA,NA,NA
sp,2015-03-27,86,0.41,4.75,D5,Bottom,37.10111908331549,14.243335546512458,72.02932312415221,2.0263110350616644,35.5470220898048,NA,NA,NA,NA,NA,NA,NA
sp,2015-04-06,96,0.28,0.3,D1,Top,1.6058039551652745,0.24447354893981582,36.855784536303275,1.3284095693162006,27.744293166507983,3.3,69.9,14.6,9.3,1.2,6.4,1108
sp,2015-04-06,96,0.28,0.3,D1,Top,1.6258050260583994,0.1982217462697223,43.88247697579782,1.3129006586169045,33.42406501800867,3.3,69.9,14.6,9.3,1.2,6.4,1108
sp,2015-04-06,96,0.28,0.5,NA,NA,NA,NA,NA,NA,NA,5.5,169.4,19.1,9,1.7,10,2028
sp,2015-04-06,96,0.28,0.8,NA,NA,NA,NA,NA,NA,NA,5.7,188,19.5,9,1.4,NA,NA
sp,2015-04-06,96,0.28,1,NA,NA,NA,NA,NA,NA,NA,5.9,194.3,19.6,9,1.5,12.3,2468
sp,2015-04-06,96,0.28,1.3,NA,NA,NA,NA,NA,NA,NA,6,198.9,19.7,9,1.7,15.4,2420
sp,2015-04-06,96,0.28,1.6,NA,NA,NA,NA,NA,NA,NA,6,203,19.5,8.9,3,NA,NA
